MgCl2.2H2O 80K NIR reflectance spectra from 0.35-2.5um		
Data from Hanley et al. (2014)		
		
Wavelength (um)	% Reflectance	normalized
1.198	0.295010586	0.93661233
1.199	0.294333612	0.934463044
1.2	0.293695439	0.932436946
1.201	0.293108588	0.930573787
1.202	0.292682034	0.929219543
1.203	0.292390634	0.928294394
1.204	0.292283459	0.927954129
1.205	0.292296581	0.927995792
1.206	0.292454906	0.928498446
1.207	0.292741779	0.929409225
1.208	0.293082172	0.930489918
1.209	0.293489612	0.931783478
1.21	0.293887091	0.933045409
1.211	0.294334874	0.934467052
1.212	0.294723487	0.935700836
1.213	0.295133189	0.937001576
1.214	0.295458498	0.938034381
1.215	0.295780233	0.93905584
1.216	0.295972239	0.939665428
1.217	0.296070737	0.939978143
1.218	0.296115258	0.94011949
1.219	0.296083363	0.94001823
1.22	0.296001512	0.939758365
1.221	0.295881146	0.939376223
1.222	0.295746608	0.938949084
1.223	0.295626527	0.938567847
1.224	0.295499402	0.938164246
1.225	0.295416336	0.937900524
1.226	0.295397369	0.937840305
1.227	0.295397253	0.937839938
1.228	0.295441869	0.937981588
1.229	0.295610552	0.938517128
1.23	0.295866685	0.939330311
1.231	0.296160058	0.940261723
1.232	0.29653264	0.941444615
1.233	0.296953079	0.94277944
1.234	0.297474747	0.944435654
1.235	0.297918549	0.945844656
1.236	0.298390899	0.947344293
1.237	0.298852061	0.948808411
1.238	0.299235268	0.950025032
1.239	0.299559067	0.951053046
1.24	0.299811797	0.951855423
1.241	0.300016757	0.952506139
1.242	0.30016252	0.952968914
1.243	0.300245372	0.953231955
1.244	0.300306513	0.953426069
1.245	0.300365353	0.953612875
1.246	0.300409228	0.953752171
1.247	0.300420853	0.953789079
1.248	0.300437511	0.953841967
1.249	0.300457342	0.953904926
1.25	0.30044593	0.953868695
1.251	0.300413759	0.953766557
1.252	0.300391976	0.953697399
1.253	0.300377033	0.953649957
1.254	0.300359874	0.95359548
1.255	0.300332334	0.953508046
1.256	0.300325713	0.953487026
1.257	0.300336993	0.953522837
1.258	0.300337915	0.953525766
1.259	0.300319121	0.953466096
1.26	0.300300927	0.953408334
1.261	0.300290815	0.953376228
1.262	0.300282211	0.953348914
1.263	0.300276195	0.953329813
1.264	0.300288937	0.953370267
1.265	0.300321726	0.953474366
1.266	0.300343648	0.953543967
1.267	0.300359037	0.953592823
1.268	0.300378544	0.953654756
1.269	0.300380378	0.953660577
1.27	0.300375034	0.95364361
1.271	0.30039241	0.953698776
1.272	0.30041175	0.953760179
1.273	0.300398684	0.953718695
1.274	0.300363864	0.953608148
1.275	0.300334944	0.953516331
1.276	0.300301733	0.953410893
1.277	0.300270935	0.953313115
1.278	0.300244009	0.953227629
1.279	0.300199198	0.953085358
1.28	0.300151243	0.952933111
1.281	0.300122037	0.952840386
1.282	0.300094318	0.952752384
1.283	0.300060912	0.952646325
1.284	0.300028967	0.952544902
1.285	0.299971523	0.952362528
1.286	0.29989884	0.952131771
1.287	0.299829576	0.951911868
1.288	0.299761351	0.951695265
1.289	0.299700295	0.95150142
1.29	0.299617809	0.951239541
1.291	0.299524781	0.95094419
1.292	0.299434906	0.950658854
1.293	0.299316442	0.950282748
1.294	0.299196675	0.949902506
1.295	0.299102257	0.949602746
1.296	0.29900488	0.949293588
1.297	0.298900924	0.948963543
1.298	0.29880561	0.948660936
1.299	0.298721175	0.948392869
1.3	0.29861887	0.948068066
1.301	0.298512883	0.947731575
1.302	0.298401639	0.947378394
1.303	0.298298265	0.947050195
1.304	0.298199862	0.946737783
1.305	0.298106141	0.946440233
1.306	0.29803509	0.946214656
1.307	0.297970726	0.946010312
1.308	0.297873772	0.945702498
1.309	0.297764555	0.945355751
1.31	0.297667185	0.945046616
1.311	0.297558124	0.944700365
1.312	0.297454519	0.944371436
1.313	0.297349789	0.944038934
1.314	0.297234961	0.943674372
1.315	0.297132504	0.943349088
1.316	0.297002701	0.942936982
1.317	0.296868345	0.942510423
1.318	0.296773769	0.942210159
1.319	0.296659875	0.941848564
1.32	0.296503499	0.941352094
1.321	0.296368748	0.940924282
1.322	0.296253099	0.940557116
1.323	0.296118748	0.940130572
1.324	0.295971546	0.939663229
1.325	0.295837904	0.939238936
1.326	0.295700408	0.938802408
1.327	0.295562872	0.938365751
1.328	0.29544426	0.937989177
1.329	0.295332299	0.937633721
1.33	0.295226716	0.937298509
1.331	0.295129143	0.936988731
1.332	0.295025159	0.936658598
1.333	0.294926772	0.936346235
1.334	0.294850541	0.936104214
1.335	0.294748497	0.935780239
1.336	0.294613795	0.935352583
1.337	0.294489257	0.934957194
1.338	0.294392242	0.934649187
1.339	0.294302387	0.934363911
1.34	0.294199969	0.934038748
1.341	0.294085119	0.933674118
1.342	0.293943424	0.93322426
1.343	0.293778906	0.93270194
1.344	0.29362656	0.932218265
1.345	0.293461609	0.931694571
1.346	0.293240234	0.93099174
1.347	0.293012805	0.930269689
1.348	0.292778823	0.929526835
1.349	0.292516686	0.928694589
1.35	0.292236083	0.927803718
1.351	0.291995459	0.927039774
1.352	0.291757394	0.926283957
1.353	0.291489965	0.925434911
1.354	0.291263685	0.924716509
1.355	0.291093403	0.92417589
1.356	0.290946687	0.92371009
1.357	0.290823908	0.923320284
1.358	0.290731664	0.923027424
1.359	0.290675502	0.922849119
1.36	0.290620584	0.922674765
1.361	0.290566407	0.922502761
1.362	0.29051865	0.922351138
1.363	0.290455726	0.922151366
1.364	0.290352758	0.921824458
1.365	0.29020592	0.921358269
1.366	0.290053712	0.920875034
1.367	0.289859782	0.920259338
1.368	0.289590421	0.919404156
1.369	0.289296421	0.918470753
1.37	0.288960905	0.917405543
1.371	0.28857605	0.916183688
1.372	0.288148992	0.914827846
1.373	0.287663107	0.913285237
1.374	0.287137685	0.911617105
1.375	0.286554425	0.909765345
1.376	0.285937185	0.907805707
1.377	0.285268108	0.90568149
1.378	0.284593155	0.903538623
1.379	0.283925076	0.901417574
1.38	0.283274074	0.899350745
1.381	0.282694638	0.897511127
1.382	0.282184173	0.895890481
1.383	0.281762623	0.894552125
1.384	0.281470289	0.893624013
1.385	0.281240933	0.892895842
1.386	0.281120464	0.892513371
1.387	0.281077129	0.89237579
1.388	0.281062272	0.892328621
1.389	0.281079106	0.892382068
1.39	0.281086248	0.892404743
1.391	0.281068053	0.892346977
1.392	0.281000402	0.892132194
1.393	0.280911561	0.891850139
1.394	0.280788447	0.891459269
1.395	0.280611646	0.890897956
1.396	0.280403674	0.890237676
1.397	0.280151323	0.889436502
1.398	0.27986652	0.888532297
1.399	0.279530747	0.88746627
1.4	0.279118565	0.886157658
1.401	0.278659291	0.884699535
1.402	0.278153101	0.883092461
1.403	0.277605454	0.881353766
1.404	0.277021008	0.879498241
1.405	0.276448764	0.877681457
1.406	0.275838398	0.875743641
1.407	0.275267185	0.87393013
1.408	0.274705995	0.872148441
1.409	0.274195447	0.87052753
1.41	0.273681222	0.868894947
1.411	0.273217082	0.867421375
1.412	0.272773489	0.866013035
1.413	0.272311317	0.864545712
1.414	0.271851296	0.86308522
1.415	0.271336957	0.861452273
1.416	0.270775204	0.859668794
1.417	0.270155121	0.857700129
1.418	0.269447536	0.855453659
1.419	0.268675996	0.853004139
1.42	0.26775527	0.850080978
1.421	0.26670553	0.846748217
1.422	0.265478393	0.84285225
1.423	0.26400468	0.838173443
1.424	0.262305249	0.832778016
1.425	0.260313718	0.826455219
1.426	0.258145545	0.819571607
1.427	0.25578598	0.812080361
1.428	0.253387263	0.804464809
1.429	0.251031093	0.79698434
1.43	0.248734752	0.789693817
1.431	0.246652284	0.783082309
1.432	0.24464923	0.776722925
1.433	0.242806316	0.770871963
1.434	0.241041762	0.765269782
1.435	0.239307762	0.759764604
1.436	0.237561828	0.754221538
1.437	0.235679732	0.748246177
1.438	0.233694267	0.741942636
1.439	0.231614979	0.735341223
1.44	0.229382671	0.728253996
1.441	0.226933786	0.720479169
1.442	0.224564773	0.712957925
1.443	0.221986552	0.70477248
1.444	0.219684961	0.697465288
1.445	0.217449197	0.690367089
1.446	0.215460457	0.684053151
1.447	0.213734219	0.678572616
1.448	0.212376961	0.674263535
1.449	0.211421334	0.671229567
1.45	0.21091369	0.66961788
1.451	0.210842538	0.669391982
1.452	0.211231903	0.670628156
1.453	0.211973468	0.672982508
1.454	0.21310797	0.676584375
1.455	0.214405532	0.680703929
1.456	0.215802974	0.685140587
1.457	0.217266353	0.689786588
1.458	0.218512071	0.693741548
1.459	0.219798225	0.697824884
1.46	0.22096285	0.701522385
1.461	0.22227443	0.705686445
1.462	0.223840349	0.710657992
1.463	0.225572214	0.716156393
1.464	0.227837212	0.723347406
1.465	0.230303854	0.731178609
1.466	0.233028342	0.73982843
1.467	0.235811617	0.748664892
1.468	0.238425639	0.756964
1.469	0.2407574	0.764366977
1.47	0.242547063	0.770048876
1.471	0.243878971	0.774277474
1.472	0.244621247	0.776634084
1.473	0.244872739	0.777432531
1.474	0.24463317	0.776671939
1.475	0.244047217	0.77481163
1.476	0.243219196	0.772182793
1.477	0.242312344	0.769303679
1.478	0.241465524	0.766615158
1.479	0.240832394	0.764605072
1.48	0.240340793	0.763044315
1.481	0.240097548	0.762272049
1.482	0.240133303	0.762385566
1.483	0.240216845	0.7626508
1.484	0.240517709	0.763605996
1.485	0.240689203	0.764150462
1.486	0.240846397	0.764649529
1.487	0.240987605	0.765097842
1.488	0.241106652	0.765475797
1.489	0.241236493	0.765888021
1.49	0.241491056	0.766696219
1.491	0.242034471	0.768421476
1.492	0.242711552	0.770571103
1.493	0.243664203	0.773595619
1.494	0.244718849	0.776943956
1.495	0.245809414	0.780406329
1.496	0.246854148	0.783723194
1.497	0.247706116	0.786428059
1.498	0.248365328	0.788520953
1.499	0.248702024	0.789589912
1.5	0.248686348	0.789540143
1.501	0.248352789	0.788481144
1.502	0.247640181	0.786218725
1.503	0.2465049	0.782614387
1.504	0.245111931	0.778191929
1.505	0.243400444	0.772758228
1.506	0.241651163	0.767204532
1.507	0.239941668	0.761777155
1.508	0.238470429	0.757106201
1.509	0.23746895	0.753926662
1.51	0.236953256	0.752289416
1.511	0.237222441	0.753144035
1.512	0.237997278	0.755604022
1.513	0.23937457	0.759976707
1.514	0.241076808	0.765381046
1.515	0.242911919	0.771207235
1.516	0.244761445	0.777079191
1.517	0.246332734	0.782067786
1.518	0.247696098	0.786396254
1.519	0.248602715	0.789274619
1.52	0.249242283	0.791305149
1.521	0.249593997	0.792421785
1.522	0.249836334	0.793191167
1.523	0.250079653	0.793963668
1.524	0.250453236	0.795149735
1.525	0.251187626	0.797481306
1.526	0.252239306	0.800820226
1.527	0.253832734	0.805879109
1.528	0.255761685	0.812003228
1.529	0.258061889	0.819306015
1.53	0.260571845	0.827274729
1.531	0.263115919	0.835351765
1.532	0.265658647	0.843424528
1.533	0.26797978	0.850793764
1.534	0.270010723	0.857241687
1.535	0.271817743	0.862978691
1.536	0.273313344	0.86772699
1.537	0.274454446	0.871349811
1.538	0.275445602	0.874496576
1.539	0.276136656	0.876690563
1.54	0.27679545	0.878782133
1.541	0.277236722	0.880183099
1.542	0.277745007	0.881796827
1.543	0.278170847	0.8831488
1.544	0.278669356	0.884731489
1.545	0.279197007	0.8864067
1.546	0.279705089	0.88801978
1.547	0.2802288	0.889682478
1.548	0.280752304	0.891344521
1.549	0.281206243	0.892785707
1.55	0.281596187	0.894023719
1.551	0.281937636	0.895107766
1.552	0.282161161	0.895817421
1.553	0.282310904	0.896292834
1.554	0.282391527	0.896548797
1.555	0.282398069	0.896569568
1.556	0.282355192	0.896433439
1.557	0.282306433	0.896278637
1.558	0.282250266	0.896100317
1.559	0.282196765	0.895930459
1.56	0.282204202	0.895954072
1.561	0.282293565	0.896237785
1.562	0.282451829	0.896740247
1.563	0.282694054	0.897509273
1.564	0.283061357	0.898675402
1.565	0.28352143	0.900136064
1.566	0.284075223	0.901894269
1.567	0.284711081	0.903913017
1.568	0.285429051	0.90619246
1.569	0.286175553	0.908562486
1.57	0.286908344	0.910888984
1.571	0.287638818	0.913208124
1.572	0.288325037	0.915386761
1.573	0.288962253	0.917409823
1.574	0.289539295	0.919241842
1.575	0.290075245	0.920943397
1.576	0.290575265	0.922530881
1.577	0.291022459	0.923950654
1.578	0.291425694	0.925230862
1.579	0.291819903	0.926482412
1.58	0.29219021	0.927658078
1.581	0.292524105	0.928718145
1.582	0.292865466	0.929801911
1.583	0.293184748	0.930815581
1.584	0.293462309	0.931696793
1.585	0.293722795	0.932523797
1.586	0.293963938	0.933289387
1.587	0.29418385	0.933987575
1.588	0.294400766	0.934676248
1.589	0.29461475	0.935355614
1.59	0.294811746	0.935981045
1.591	0.294999409	0.936576845
1.592	0.295187263	0.937173254
1.593	0.295379416	0.937783307
1.594	0.295566396	0.938376939
1.595	0.295742947	0.938937462
1.596	0.295911528	0.93947268
1.597	0.296073834	0.939987975
1.598	0.296242363	0.940523031
1.599	0.296389672	0.940990711
1.6	0.296531628	0.941441402
1.601	0.296684268	0.941926007
1.602	0.296795866	0.942280316
1.603	0.296900573	0.942612742
1.604	0.297025946	0.943010784
1.605	0.297122759	0.943318148
1.606	0.29720186	0.943569282
1.607	0.297310333	0.943913668
1.608	0.297434103	0.944306619
1.609	0.297558248	0.944700758
1.61	0.297679502	0.94508572
1.611	0.297792346	0.945443984
1.612	0.297902739	0.945794463
1.613	0.297985389	0.946056864
1.614	0.298074994	0.946341346
1.615	0.298191558	0.946711418
1.616	0.298277254	0.94698349
1.617	0.298343271	0.947193083
1.618	0.298399525	0.947371679
1.619	0.298428782	0.947464568
1.62	0.29844898	0.947528692
1.621	0.29846894	0.947592063
1.622	0.298495625	0.947676784
1.623	0.298522975	0.947763616
1.624	0.298523973	0.947766784
1.625	0.298532567	0.947794068
1.626	0.298549894	0.947849079
1.627	0.29853012	0.947786298
1.628	0.298517371	0.947745824
1.629	0.298512228	0.947729493
1.63	0.298482043	0.947633661
1.631	0.298445749	0.947518435
1.632	0.29841385	0.94741716
1.633	0.298375877	0.947296602
1.634	0.298318219	0.947113547
1.635	0.298268673	0.946956247
1.636	0.298227295	0.946824876
1.637	0.298163663	0.946622856
1.638	0.298109626	0.946451295
1.639	0.298072066	0.94633205
1.64	0.298003501	0.946114365
1.641	0.297907984	0.945811116
1.642	0.297800301	0.945469239
1.643	0.2976992	0.945148258
1.644	0.297610327	0.944866101
1.645	0.297508909	0.944544113
1.646	0.297409673	0.944229055
1.647	0.297323675	0.943956026
1.648	0.297231921	0.943664721
1.649	0.297153779	0.943416633
1.65	0.297107922	0.943271043
1.651	0.297080334	0.943183457
1.652	0.297109252	0.943275267
1.653	0.29719243	0.943539345
1.654	0.297262363	0.943761371
1.655	0.297335719	0.943994263
1.656	0.297436066	0.944312848
1.657	0.29754779	0.944667555
1.658	0.29770905	0.945179531
1.659	0.297897948	0.945779252
1.66	0.298056549	0.946282785
1.661	0.298221142	0.946805343
1.662	0.298399839	0.947372679
1.663	0.298569417	0.947911061
1.664	0.298729832	0.948420354
1.665	0.298875693	0.948883439
1.666	0.299059629	0.949467409
1.667	0.29926403	0.95011635
1.668	0.299418515	0.950606814
1.669	0.299545934	0.95101135
1.67	0.299661677	0.951378815
1.671	0.299771408	0.951727193
1.672	0.299882944	0.952081302
1.673	0.300002944	0.952462286
1.674	0.300101581	0.95277544
1.675	0.30017511	0.953008885
1.676	0.300278513	0.953337174
1.677	0.300387399	0.953682869
1.678	0.300464966	0.953929133
1.679	0.300513841	0.954084302
1.68	0.300582327	0.954301733
1.681	0.300677701	0.954604533
1.682	0.300721041	0.954742129
1.683	0.300728551	0.954765973
1.684	0.300726163	0.954758392
1.685	0.300700754	0.954677721
1.686	0.300700086	0.954675602
1.687	0.300724497	0.954753101
1.688	0.300711982	0.954713369
1.689	0.300677844	0.954604987
1.69	0.300641612	0.954489954
1.691	0.300609936	0.954389387
1.692	0.300600016	0.954357895
1.693	0.300558954	0.95422753
1.694	0.300528568	0.954131058
1.695	0.300547409	0.954190875
1.696	0.300548266	0.954193597
1.697	0.300567255	0.954253883
1.698	0.300607909	0.954382953
1.699	0.300609055	0.95438659
1.7	0.300600829	0.954360476
1.701	0.30058081	0.954296919
1.702	0.300541544	0.954172255
1.703	0.300485934	0.953995702
1.704	0.300422611	0.953794662
1.705	0.300347415	0.953555926
1.706	0.30024078	0.953217377
1.707	0.300141591	0.952902466
1.708	0.300042742	0.952588638
1.709	0.29993029	0.952231619
1.71	0.299811993	0.951856044
1.711	0.299689202	0.951466204
1.712	0.299558556	0.951051422
1.713	0.299416414	0.950600145
1.714	0.299275576	0.950153005
1.715	0.299109651	0.949626219
1.716	0.298902569	0.948968766
1.717	0.298730195	0.948421504
1.718	0.298582481	0.947952538
1.719	0.298390473	0.947342942
1.72	0.298188881	0.946702918
1.721	0.297993284	0.946081931
1.722	0.297775215	0.945389594
1.723	0.297535735	0.944629284
1.724	0.297310817	0.943915204
1.725	0.297041657	0.943060662
1.726	0.296724496	0.942053726
1.727	0.296390674	0.940993894
1.728	0.296068438	0.939970846
1.729	0.295712878	0.938841996
1.73	0.295300444	0.937532586
1.731	0.294893658	0.936241103
1.732	0.294480337	0.934928873
1.733	0.294008325	0.93343031
1.734	0.293474714	0.931736177
1.735	0.292891897	0.929885825
1.736	0.292260631	0.927881656
1.737	0.291580207	0.925721417
1.738	0.290846915	0.923393329
1.739	0.290015965	0.920755191
1.74	0.289104489	0.9178614
1.741	0.288170048	0.914894696
1.742	0.287201911	0.911821013
1.743	0.286172234	0.908551949
1.744	0.285115443	0.905196806
1.745	0.284009563	0.901685808
1.746	0.282805277	0.89786239
1.747	0.28158116	0.893976009
1.748	0.280329062	0.890000794
1.749	0.278968066	0.885679846
1.75	0.27763726	0.881454746
1.751	0.276327444	0.877296287
1.752	0.274961448	0.872959462
1.753	0.273521196	0.868386888
1.754	0.272144754	0.864016901
1.755	0.270740337	0.859558099
1.756	0.26938895	0.855267655
1.757	0.268086132	0.851131413
1.758	0.266847962	0.847200418
1.759	0.265595013	0.843222501
1.76	0.264495512	0.839731759
1.761	0.263511369	0.836607259
1.762	0.262597175	0.833704835
1.763	0.261790402	0.831143458
1.764	0.261058787	0.828820695
1.765	0.260407702	0.826753602
1.766	0.259839122	0.824948451
1.767	0.259364661	0.823442111
1.768	0.258961799	0.822163088
1.769	0.25863973	0.821140569
1.77	0.258388393	0.820342613
1.771	0.258213961	0.819788819
1.772	0.258126599	0.819511457
1.773	0.258085493	0.819380953
1.774	0.25822844	0.819834788
1.775	0.258494145	0.820678358
1.776	0.258891687	0.821940494
1.777	0.259446725	0.82370265
1.778	0.260105388	0.825793803
1.779	0.260889443	0.828283055
1.78	0.261762769	0.831055728
1.781	0.262787224	0.834308212
1.782	0.263826118	0.837606535
1.783	0.26491057	0.841049503
1.784	0.266013643	0.844551584
1.785	0.26708197	0.847943356
1.786	0.268150634	0.851336195
1.787	0.269175115	0.854588762
1.788	0.270141673	0.857657434
1.789	0.271124854	0.860778879
1.79	0.272103193	0.863884951
1.791	0.273048358	0.866885702
1.792	0.273997369	0.869898663
1.793	0.274910082	0.872796383
1.794	0.2757976	0.875614113
1.795	0.276621772	0.878230731
1.796	0.277408544	0.880728608
1.797	0.278157976	0.883107937
1.798	0.278856683	0.885326222
1.799	0.279488922	0.887333484
1.8	0.280113455	0.889316277
1.801	0.280601854	0.890866868
1.802	0.280961554	0.892008858
1.803	0.281292775	0.893060432
1.804	0.281527418	0.893805387
1.805	0.281748956	0.894508737
1.806	0.281917182	0.895042828
1.807	0.282079386	0.895557798
1.808	0.282219774	0.896003508
1.809	0.282303625	0.896269724
1.81	0.28238189	0.896518202
1.811	0.282323755	0.896333633
1.812	0.28216367	0.895825388
1.813	0.281976602	0.895231477
1.814	0.281810668	0.89470466
1.815	0.281675017	0.894273991
1.816	0.281533847	0.893825798
1.817	0.281370788	0.893308111
1.818	0.281160794	0.892641415
1.819	0.280865195	0.891702933
1.82	0.280686868	0.891136775
1.821	0.280567514	0.890757842
1.822	0.280460637	0.890418524
1.823	0.280465209	0.890433042
1.824	0.280407215	0.89024892
1.825	0.280297213	0.889899678
1.826	0.280233155	0.889696307
1.827	0.280145006	0.889416447
1.828	0.280146668	0.889421723
1.829	0.280216197	0.889642466
1.83	0.2802907	0.889879003
1.831	0.279977416	0.888884374
1.832	0.280039526	0.889081565
1.833	0.280158241	0.889458465
1.834	0.280317495	0.889964071
1.835	0.280539058	0.890667501
1.836	0.280800999	0.891499122
1.837	0.281035937	0.892245013
1.838	0.281252135	0.892931407
1.839	0.281533176	0.893823667
1.84	0.281869497	0.894891436
1.841	0.282139872	0.895749834
1.842	0.282429078	0.896668015
1.843	0.282770032	0.897750491
1.844	0.283035365	0.898592884
1.845	0.283218229	0.899173447
1.846	0.283452322	0.899916657
1.847	0.283736869	0.900820048
1.848	0.283949499	0.901495115
1.849	0.284192894	0.902267854
1.85	0.284501255	0.903246852
1.851	0.28482321	0.904269011
1.852	0.285131921	0.905249118
1.853	0.285455413	0.906276155
1.854	0.285818902	0.907430177
1.855	0.286161482	0.908517815
1.856	0.2864835	0.90954017
1.857	0.286806837	0.910566716
1.858	0.28719207	0.911789771
1.859	0.28757134	0.912993891
1.86	0.287931951	0.914138776
1.861	0.288303535	0.915318496
1.862	0.288610678	0.916293626
1.863	0.288842907	0.917030917
1.864	0.289046611	0.917677644
1.865	0.28921245	0.918204158
1.866	0.289370363	0.918705507
1.867	0.289520675	0.919182724
1.868	0.289632441	0.919537563
1.869	0.289681163	0.919692248
1.87	0.289658506	0.919620316
1.871	0.289500513	0.919118714
1.872	0.28925218	0.918330295
1.873	0.288913901	0.917256312
1.874	0.288424397	0.915702212
1.875	0.28779819	0.913714105
1.876	0.287124244	0.911574432
1.877	0.286415564	0.909324484
1.878	0.285612941	0.906776281
1.879	0.284820193	0.904259432
1.88	0.284074692	0.901892581
1.881	0.283285929	0.899388384
1.882	0.282455378	0.896751514
1.883	0.281576451	0.89396106
1.884	0.280667064	0.891073899
1.885	0.279644798	0.887828365
1.886	0.278520566	0.884259105
1.887	0.277319441	0.88044572
1.888	0.275951933	0.876104096
1.889	0.274432681	0.871280709
1.89	0.272764025	0.865982989
1.891	0.270936981	0.860182413
1.892	0.269010371	0.854065727
1.893	0.267010039	0.847714987
1.894	0.264938527	0.841138262
1.895	0.262843121	0.834485677
1.896	0.260692133	0.827656625
1.897	0.25848442	0.820647482
1.898	0.256226311	0.813478341
1.899	0.253947272	0.806242752
1.9	0.251615742	0.79884051
1.901	0.249201905	0.791176953
1.902	0.246734468	0.783343229
1.903	0.244161215	0.775173554
1.904	0.241492302	0.766700174
1.905	0.238827497	0.758239838
1.906	0.236114393	0.749626159
1.907	0.233454513	0.741181455
1.908	0.230856703	0.732933816
1.909	0.228286251	0.724773034
1.91	0.225869702	0.717100869
1.911	0.223639273	0.710019609
1.912	0.221621519	0.703613555
1.913	0.219785619	0.697784863
1.914	0.218167263	0.692646834
1.915	0.216699283	0.687986227
1.916	0.215345351	0.683687707
1.917	0.214075224	0.679655253
1.918	0.21288752	0.67588448
1.919	0.21178486	0.672383706
1.92	0.210714768	0.668986331
1.921	0.209654542	0.66562028
1.922	0.208547114	0.66210437
1.923	0.207356102	0.658323094
1.924	0.206068314	0.654234569
1.925	0.204615254	0.649621334
1.926	0.203066042	0.644702828
1.927	0.201414927	0.639460797
1.928	0.199643481	0.633836734
1.929	0.197699972	0.627666398
1.93	0.195686468	0.621273839
1.931	0.193587494	0.614609926
1.932	0.191340382	0.607475697
1.933	0.189031308	0.600144748
1.934	0.186658942	0.592612859
1.935	0.184132521	0.584591867
1.936	0.181522434	0.576305253
1.937	0.178832568	0.567765349
1.938	0.176020328	0.558836928
1.939	0.173168627	0.549783225
1.94	0.170253235	0.540527313
1.941	0.167276364	0.531076214
1.942	0.164213775	0.521352974
1.943	0.161078183	0.511397962
1.944	0.157879312	0.501242048
1.945	0.154683359	0.4910954
1.946	0.151540044	0.481115867
1.947	0.148429044	0.471238931
1.948	0.145414439	0.461668031
1.949	0.142508222	0.45244125
1.95	0.139702656	0.443534016
1.951	0.136942348	0.434770474
1.952	0.134376767	0.426625156
1.953	0.131952847	0.418929588
1.954	0.129662777	0.411658975
1.955	0.127525315	0.404872871
1.956	0.125563717	0.398645105
1.957	0.123633952	0.392518404
1.958	0.121743132	0.386515347
1.959	0.11971047	0.380061963
1.96	0.117471825	0.372954616
1.961	0.115019497	0.365168859
1.962	0.112263343	0.356418503
1.963	0.109528238	0.347734975
1.964	0.106331635	0.337586259
1.965	0.103698634	0.329226896
1.966	0.100829845	0.320118939
1.967	0.098933915	0.314099661
1.968	0.097377106	0.309157036
1.969	0.096780386	0.307262544
1.97	0.097014113	0.308004589
1.971	0.09812002	0.311515672
1.972	0.100007975	0.317509632
1.973	0.102630928	0.325837097
1.974	0.105784353	0.335848727
1.975	0.109285177	0.346963293
1.976	0.113028416	0.35884749
1.977	0.116753279	0.370673346
1.978	0.120084372	0.381249043
1.979	0.123564483	0.392297849
1.98	0.126199544	0.400663755
1.981	0.128444565	0.407791344
1.982	0.130002456	0.412737403
1.983	0.130826638	0.415354051
1.984	0.13085144	0.415432794
1.985	0.130349357	0.413838758
1.986	0.129350691	0.410668153
1.987	0.128338295	0.407453954
1.988	0.127539977	0.404919421
1.989	0.127337205	0.404275651
1.99	0.128183568	0.40696272
1.991	0.130107124	0.413069708
1.992	0.133102226	0.422578686
1.993	0.136987273	0.4349131
1.994	0.142352679	0.451947424
1.995	0.147671582	0.468834105
1.996	0.153860188	0.488481959
1.997	0.160035404	0.508087302
1.998	0.166026096	0.527106811
1.999	0.171536145	0.544600349
2	0.176533613	0.560466526
2.001	0.18084058	0.574140474
2.002	0.184591032	0.58604757
2.003	0.187785271	0.596188778
2.004	0.190450009	0.604648902
2.005	0.192787936	0.612071452
2.006	0.194862098	0.618656592
2.007	0.196467183	0.623752486
2.008	0.198068866	0.628837576
2.009	0.199366224	0.632956487
2.01	0.200692012	0.637165656
2.011	0.2019197	0.641063371
2.012	0.203081829	0.644752948
2.013	0.204201144	0.648306598
2.014	0.205306959	0.651817386
2.015	0.206410556	0.655321134
2.016	0.207575592	0.659019941
2.017	0.2087512	0.662752312
2.018	0.20990508	0.666415701
2.019	0.211074219	0.670127534
2.02	0.212199993	0.673701687
2.021	0.213261673	0.677072358
2.022	0.214300676	0.680371028
2.023	0.215250999	0.683388155
2.024	0.216160091	0.686274377
2.025	0.216951628	0.688787384
2.026	0.217605475	0.690863245
2.027	0.218254598	0.692924109
2.028	0.218823736	0.694731035
2.029	0.219320031	0.696306692
2.03	0.219867426	0.698044584
2.031	0.220528937	0.700144779
2.032	0.221358506	0.702778531
2.033	0.222449529	0.706242356
2.034	0.223803462	0.710540884
2.035	0.225468882	0.715828331
2.036	0.227388519	0.721922876
2.037	0.229534463	0.728735911
2.038	0.231731355	0.7357107
2.039	0.234238153	0.74366939
2.04	0.236523668	0.750925542
2.041	0.238893163	0.758448317
2.042	0.24102891	0.765228979
2.043	0.24308063	0.771742866
2.044	0.24493694	0.77763636
2.045	0.246643552	0.783054584
2.046	0.248172233	0.787907906
2.047	0.249542519	0.792258352
2.048	0.250800361	0.796251802
2.049	0.251904463	0.799757151
2.05	0.25294565	0.803062757
2.051	0.253893193	0.806071058
2.052	0.254710944	0.808667288
2.053	0.255506762	0.811193888
2.054	0.256226361	0.8134785
2.055	0.25685897	0.815486935
2.056	0.257391891	0.817178877
2.057	0.257906376	0.818812285
2.058	0.258322448	0.820133247
2.059	0.258755581	0.821508379
2.06	0.259163578	0.822803702
2.061	0.259556412	0.824050889
2.062	0.259940178	0.825269288
2.063	0.260283413	0.826359004
2.064	0.260609349	0.8273938
2.065	0.260937889	0.828436862
2.066	0.261217432	0.829324368
2.067	0.261477956	0.83015149
