Mg(ClO4)2.6H2O 80K NIR reflectance spectra from 0.35-2.5m		
Data from Hanley et al. (2014)		
		
Wavelength (um)	% Reflectance	normalized
1.113	0.318628104	0.958107438
1.114	0.318302286	0.95712771
1.115	0.318024083	0.956291162
1.116	0.317657626	0.955189233
1.117	0.317284162	0.954066236
1.118	0.316926082	0.952989499
1.119	0.31655917	0.951886203
1.12	0.31616847	0.950711377
1.121	0.315787938	0.949567123
1.122	0.315446056	0.948539093
1.123	0.315035077	0.94730329
1.124	0.314589857	0.945964522
1.125	0.314115145	0.944537075
1.126	0.313610849	0.943020669
1.127	0.313089567	0.941453186
1.128	0.312506666	0.939700415
1.129	0.311894624	0.937860019
1.13	0.311260718	0.935953877
1.131	0.310550066	0.933816963
1.132	0.30977529	0.93148723
1.133	0.308950093	0.92900588
1.134	0.308070357	0.926360534
1.135	0.307156466	0.923612486
1.136	0.306195618	0.920723237
1.137	0.305228701	0.917815739
1.138	0.304178038	0.914656419
1.139	0.303117232	0.911466601
1.14	0.301871498	0.907720706
1.141	0.300563829	0.903788576
1.142	0.299097091	0.899378128
1.143	0.297485896	0.894533303
1.144	0.295753738	0.889324741
1.145	0.293886098	0.88370879
1.146	0.291895386	0.877722766
1.147	0.289732368	0.87121862
1.148	0.287399832	0.864204737
1.149	0.284998987	0.85698545
1.15	0.282387716	0.849133418
1.151	0.279583752	0.840701964
1.152	0.27673835	0.832145905
1.153	0.273696666	0.822999629
1.154	0.270509611	0.813416229
1.155	0.267302643	0.803772949
1.156	0.263962507	0.793729237
1.157	0.26068563	0.783875741
1.158	0.257287384	0.773657294
1.159	0.254083943	0.764024619
1.16	0.250994405	0.754734448
1.161	0.247888153	0.745394021
1.162	0.244809315	0.736136025
1.163	0.241882718	0.727335815
1.164	0.238920592	0.718428769
1.165	0.235990734	0.709618753
1.166	0.233150663	0.701078723
1.167	0.23051294	0.693147152
1.168	0.228081872	0.685836985
1.169	0.225869787	0.679185297
1.17	0.224074757	0.673787682
1.171	0.22253684	0.669163202
1.172	0.221227286	0.665225403
1.173	0.220238508	0.662252168
1.174	0.219348145	0.659574868
1.175	0.218717039	0.657677145
1.176	0.218094342	0.655804711
1.177	0.217574082	0.6542403
1.178	0.217180923	0.653058081
1.179	0.216848661	0.652058977
1.18	0.216659395	0.651489856
1.181	0.216635618	0.651418359
1.182	0.216845616	0.652049818
1.183	0.217326086	0.653494581
1.184	0.218071782	0.655736873
1.185	0.219165112	0.659024491
1.186	0.220537702	0.663151839
1.187	0.222236258	0.668259356
1.188	0.224161216	0.674047662
1.189	0.226317566	0.680531757
1.19	0.228649266	0.687543127
1.191	0.230976616	0.694541415
1.192	0.23350609	0.702147485
1.193	0.235842013	0.709171551
1.194	0.238243014	0.716391308
1.195	0.240382053	0.722823349
